resnet50_benign_acc: 96.0000, resnet50_benign_asr: 4.0000, resnet50_adv_acc: 0.1000, resnet50_adv_asr: 99.9000, resnet50_fdadv_acc: 0.1000, resnet50_fdadv_asr: 99.9000
densenet121_benign_acc: 91.1000, densenet121_benign_asr: 8.9000, densenet121_adv_acc: 27.5000, densenet121_adv_asr: 72.5000, densenet121_fdadv_acc: 23.9000, densenet121_fdadv_asr: 76.1000
resnext50_benign_acc: 98.9000, resnext50_benign_asr: 1.1000, resnext50_adv_acc: 18.9000, resnext50_adv_asr: 81.1000, resnext50_fdadv_acc: 16.0000, resnext50_fdadv_asr: 84.0000
vgg19bn_benign_acc: 71.5000, vgg19bn_benign_asr: 28.5000, vgg19bn_adv_acc: 22.4000, vgg19bn_adv_asr: 77.6000, vgg19bn_fdadv_acc: 20.7000, vgg19bn_fdadv_asr: 79.3000
incres_v2_benign_acc: 95.7000, incres_v2_benign_asr: 4.3000, incres_v2_adv_acc: 58.7000, incres_v2_adv_asr: 41.3000, incres_v2_fdadv_acc: 55.3000, incres_v2_fdadv_asr: 44.7000
inc_v3_benign_acc: 85.2000, inc_v3_benign_asr: 14.8000, inc_v3_adv_acc: 44.2000, inc_v3_adv_asr: 55.8000, inc_v3_fdadv_acc: 41.5000, inc_v3_fdadv_asr: 58.5000
inc_v4_benign_acc: 94.0000, inc_v4_benign_asr: 6.0000, inc_v4_adv_acc: 50.6000, inc_v4_adv_asr: 49.4000, inc_v4_fdadv_acc: 46.7000, inc_v4_fdadv_asr: 53.3000
resnet101_benign_acc: 98.5000, resnet101_benign_asr: 1.5000, resnet101_adv_acc: 23.7000, resnet101_adv_asr: 76.3000, resnet101_fdadv_acc: 19.5000, resnet101_fdadv_asr: 80.5000
resnet152_benign_acc: 98.8000, resnet152_benign_asr: 1.2000, resnet152_adv_acc: 28.2000, resnet152_adv_asr: 71.8000, resnet152_fdadv_acc: 23.7000, resnet152_fdadv_asr: 76.3000
adv_inception_v3_benign_acc: 89.0000, adv_inception_v3_benign_asr: 11.0000, adv_inception_v3_adv_acc: 68.8000, adv_inception_v3_adv_asr: 31.2000, adv_inception_v3_fdadv_acc: 66.9000, adv_inception_v3_fdadv_asr: 33.1000
ens_adv_inception_resnet_v2_benign_acc: 93.8000, ens_adv_inception_resnet_v2_benign_asr: 6.2000, ens_adv_inception_resnet_v2_adv_acc: 84.2000, ens_adv_inception_resnet_v2_adv_asr: 15.8000, ens_adv_inception_resnet_v2_fdadv_acc: 83.9000, ens_adv_inception_resnet_v2_fdadv_asr: 16.1000
visformer_small_benign_acc: 97.9000, visformer_small_benign_asr: 2.1000, visformer_small_adv_acc: 55.8000, visformer_small_adv_asr: 44.2000, visformer_small_fdadv_acc: 53.8000, visformer_small_fdadv_asr: 46.2000
vit_b_benign_acc: 97.8000, vit_b_benign_asr: 2.2000, vit_b_adv_acc: 80.6000, vit_b_adv_asr: 19.4000, vit_b_fdadv_acc: 78.3000, vit_b_fdadv_asr: 21.7000
swin_b_benign_acc: 98.0000, swin_b_benign_asr: 2.0000, swin_b_adv_acc: 69.9000, swin_b_adv_asr: 30.1000, swin_b_fdadv_acc: 68.6000, swin_b_fdadv_asr: 31.4000
pit_b_benign_acc: 97.9000, pit_b_benign_asr: 2.1000, pit_b_adv_acc: 61.0000, pit_b_adv_asr: 39.0000, pit_b_fdadv_acc: 57.1000, pit_b_fdadv_asr: 42.9000
mobilenet_benign_acc: 55.7000, mobilenet_benign_asr: 44.3000, mobilenet_adv_acc: 35.8000, mobilenet_adv_asr: 64.2000, mobilenet_fdadv_acc: 35.1000, mobilenet_fdadv_asr: 64.9000
